Price,Close,High,Low,Open,Volume,returns,rv_21,ema12,ema26,ema_signal,volume_z,atr,atr_norm
2016-04-20,7914.75,7950.39990234375,7877.5498046875,7950.0498046875,205300.0,6.292681500319475e-06,0.04536892126575471,7740.219486695698,7656.566826081253,83.65266061444527,-0.08876762098104768,93.03208705357143,0.011754267292532478
2016-04-21,7912.0498046875,7978.4501953125,7884.10009765625,7953.64990234375,223700.0,-0.0003411598992387743,0.04508111971785822,7766.688087087838,7676.404644457707,90.2834426301306,0.2994362656818634,94.72495814732143,0.011972239872807874
2016-04-22,7899.2998046875,7923.35009765625,7873.35009765625,7891.7998046875,183300.0,-0.0016114660947212922,0.04507235899128622,7787.111544482472,7693.650433904097,93.46111057837516,-0.4657648662002076,87.94280133928571,0.011132986911966531
2016-04-25,7855.0498046875,7911.0,7827.0,7894.7998046875,146300.0,-0.005601762319964343,0.04374447232722789,7797.572970131547,7706.097141020676,91.47582911087102,-1.1259290628547542,88.54279436383929,0.011272085672964338
2016-04-26,7962.64990234375,7974.5,7822.5498046875,7828.14990234375,202400.0,0.013698206928241197,0.04391621101698435,7822.988715324914,7725.821805037785,97.1669102871283,-0.01893753856919002,94.10710797991071,0.011818566574452927
2016-04-27,7979.89990234375,7991.0,7940.5498046875,7942.0,206800.0,0.0021663642394880167,0.043947876591003514,7847.144414317751,7745.301482386912,101.84293193083977,0.060348044858746855,93.42138671875,0.011707087540197279
2016-04-28,7847.25,7992.0,7834.4501953125,7967.39990234375,292500.0,-0.016623003291656557,0.04698613709444956,7847.160667102671,7753.09745574831,94.06321135436156,1.594911012734815,92.52137974330357,0.011790293382178924
2016-04-29,7849.7998046875,7889.0498046875,7788.7001953125,7844.25,243700.0,0.00032492971263820003,0.0451123676501402,7847.566875087158,7760.474583227655,87.09229185950335,0.6604387873055256,96.33921595982143,0.012272824576021997
2016-05-02,7805.89990234375,7829.7998046875,7777.2998046875,7822.7001953125,146300.0,-0.005592486870497626,0.0453955076711096,7841.154076038176,7763.932290893631,77.22178514454481,-1.0169845800697854,94.73922293526786,0.012136873918511568
2016-05-03,7747.0,7890.25,7735.14990234375,7824.7998046875,186500.0,-0.0075455620851691,0.04227008362530385,7826.664062270205,7762.646059736929,64.01800253327656,-0.18873551159448512,102.77137974330357,0.013265958402388481
2016-05-04,7706.5498046875,7749.0,7697.25,7724.14990234375,199700.0,-0.0052214012278947175,0.042589340094851644,7808.179795573081,7758.392843076241,49.78695249684006,0.1422677588388227,94.89997209821429,0.012314196949780497
2016-05-05,7735.5,7777.5498046875,7706.85009765625,7731.0,185100.0,0.003756570196288278,0.0426290076792539,7796.995651809234,7756.660133423928,40.335518385306386,-0.29518143815571685,96.11070033482143,0.012424626764245546
2016-05-06,7733.4501953125,7738.89990234375,7678.35009765625,7717.64990234375,163600.0,-0.00026498670900398924,0.04221516021624768,7787.217477107895,7754.906253872362,32.31122323553336,-0.8159716008174747,89.30357142857143,0.011547701113107482
2016-05-09,7866.0498046875,7873.64990234375,7753.5498046875,7755.25,160600.0,0.01714624210748439,0.040913646600931615,7799.347575031653,7763.292404266462,36.05517076519118,-0.884999158053443,93.75711495535714,0.011919211965767854
2016-05-10,7887.7998046875,7896.89990234375,7837.7001953125,7873.5498046875,162000.0,0.002765047328716186,0.040980744456951546,7812.957554255191,7772.673962023496,40.283592231695366,-0.7639003407981402,92.78208705357143,0.011762733506298374
2016-05-11,7848.85009765625,7893.10009765625,7780.89990234375,7804.64990234375,214100.0,-0.00493796850778383,0.04030242718102714,7818.480151441686,7778.406477221823,40.07367421986328,0.583921489868331,94.05709402901786,0.011983550820661527
2016-05-12,7900.39990234375,7916.0498046875,7849.64990234375,7871.4501953125,152700.0,0.006567816182767139,0.04081761187696074,7831.084478982852,7787.576086234219,43.508392748633014,-1.0859079987349745,95.28564453125,0.012060863463757366
2016-05-13,7814.89990234375,7881.0,7784.2001953125,7881.0,179500.0,-0.010822236982540034,0.03932748261162893,7828.594328644605,7789.627637232723,38.96669141188249,-0.37548712756116553,97.58562360491071,0.012487123933045388
2016-05-16,7860.75,7873.89990234375,7772.14990234375,7831.2001953125,205200.0,0.005867010227795566,0.03946027389856877,7833.54171723996,7794.962327857446,38.57938938251391,0.3675905548795538,93.99989536830357,0.011958133176643904
2016-05-17,7890.75,7940.10009765625,7879.7001953125,7896.85009765625,183400.0,0.003816429729987636,0.035139176986566066,7842.343536808563,7802.140396562067,40.20314024649633,-0.24679595832904921,96.06417410714286,0.012174276729986739
2016-05-18,7870.14990234375,7882.0498046875,7810.75,7846.75,156400.0,-0.002610664088489645,0.03427237190848304,7846.6216634650245,7807.232449169881,39.389214295143574,-0.9217035183600438,90.52490234375,0.01150230979930782
2016-05-19,7783.39990234375,7876.2001953125,7766.7998046875,7875.5,170400.0,-0.011022661712474568,0.03600131258528208,7836.894807225154,7805.449466857506,31.445340367647987,-0.4691512790634925,91.17138671875,0.011713568345794017
2016-05-20,7749.7001953125,7812.39990234375,7735.75,7792.2001953125,157000.0,-0.0043296897826234915,0.036259127559830996,7823.479748043476,7801.28178057437,22.197967469106516,-0.7960791300603992,91.46780831473214,0.011802754430430424
2016-05-23,7731.0498046875,7820.60009765625,7722.2001953125,7813.9501953125,172000.0,-0.0024065951139995434,0.03630315700415579,7809.259305139404,7796.034987639876,13.224317499528297,-0.42807219678465547,87.41779436383929,0.011307364015535901
2016-05-24,7748.85009765625,7761.5498046875,7715.7998046875,7738.0498046875,147000.0,0.002302441895789764,0.03594218560497541,7799.965331158969,7792.512192696687,7.453138462282368,-1.0361634575687961,86.98922293526786,0.01122608152680344
2016-05-25,7934.89990234375,7941.2001953125,7809.2998046875,7811.7998046875,176200.0,0.024009988881288802,0.04099609004640806,7820.724967994728,7803.136553187664,17.58841480706451,-0.18263083510037667,95.65708705357143,0.012055235507799786
2016-05-26,8069.64990234375,8083.0,7948.5,7974.4501953125,264300.0,0.016981940750153468,0.04432124295094609,7859.021848575374,7823.011871535786,36.00997703958819,2.653739814332958,101.91067940848214,0.012628884851483233
2016-05-27,8156.64990234375,8164.2001953125,8077.0498046875,8081.9501953125,260900.0,0.010781136858828422,0.04247683192342801,7904.811525382985,7847.880569172635,56.930956210349905,2.367700172973707,98.65000697544643,0.012094427020473211
2016-05-30,8178.5,8200.0,8150.7998046875,8166.5,247400.0,0.0026788078338353394,0.04255997747113613,7946.918024590148,7872.5128400073545,74.40518458279348,1.7123495896910192,97.93575613839286,0.011974782189691613
2016-05-31,8160.10009765625,8213.599609375,8134.2998046875,8209.849609375,471000.0,-0.0022497893677019265,0.042250885495406496,7979.715648893912,7893.929872912607,85.78577598130505,3.716236735709426,95.58572823660714,0.011713793592318965
2016-06-01,8179.9501953125,8215.349609375,8171.0498046875,8179.2001953125,194400.0,0.0024325801667495206,0.041642757644426875,8010.521267559813,7915.221753567195,95.2995139926179,-0.09316929361558524,94.73214285714286,0.011581017071647805
2016-06-02,8218.9501953125,8229.5,8154.75,8156.89990234375,181700.0,0.00476775519028827,0.0415883123365728,8042.587524054363,7937.823547012307,104.76397704205556,-0.2657036759367537,91.77144949776786,0.01116583594217516
2016-06-03,8220.7998046875,8262.0,8209.849609375,8246.2001953125,379000.0,0.00022504204686080165,0.04141891533209854,8070.0049916088965,7958.87391188579,111.13107972310627,2.0366667455702885,88.22862025669643,0.010732364532996957
2016-06-06,8201.0498046875,8234.7001953125,8186.0498046875,8228.75,171600.0,-0.002402442641741276,0.041487685642591046,8090.165852547571,7976.883497578307,113.28235496926482,-0.49773775715454277,86.03578404017857,0.010490825697827468
2016-06-07,8266.4501953125,8294.9501953125,8216.400390625,8235.5498046875,241900.0,0.007974636440766236,0.038611258305478485,8117.286657786222,7998.411056289168,118.87560149705405,0.3153950007857805,87.02866908482143,0.01052793726794255
2016-06-08,8273.0498046875,8288.900390625,8252.0498046875,8285.5,174300.0,0.0007983607496653278,0.03852039928517028,8141.250321366835,8018.8233002597935,122.42702110704158,-0.48980792351513674,81.84654017857143,0.00989315211570433
2016-06-09,8203.599609375,8273.349609375,8184.60009765625,8273.349609375,174900.0,-0.0083947512649023,0.03911405728001968,8150.842554245132,8032.553179241393,118.28937500373922,-0.5005460489897674,82.71079799107143,0.010082256805482104
2016-06-10,8170.0498046875,8265.599609375,8162.85009765625,8180.25,182200.0,-0.004089644337244347,0.038774972060585645,8153.797524902773,8042.767559122657,111.02996578011607,-0.4123570961317984,83.021484375,0.01016168644741518
2016-06-13,8110.60009765625,8125.25,8063.89990234375,8102.25,169700.0,-0.007276541569812833,0.037938446228201736,8147.151749640439,8047.805638930672,99.34611070976734,-0.5407408415911056,87.33576311383929,0.010768101257892992
2016-06-14,8108.85009765625,8134.9501953125,8069.5,8134.39990234375,145500.0,-0.00021576701833758705,0.03748266864303153,8141.259174874023,8052.338653684734,88.9205211892895,-0.8027571432110818,78.271484375,0.009652599743781584
2016-06-15,8206.599609375,8213.2001953125,8123.14990234375,8139.39990234375,169800.0,0.012054669964487674,0.03918801322690507,8151.311568066411,8063.791599544225,87.51996852218599,-0.5196731953059379,75.146484375,0.009156835711730675
2016-06-16,8140.75,8180.64990234375,8074.4501953125,8180.64990234375,189200.0,-0.008023982222768011,0.03991577513215113,8149.686708889505,8069.504326192905,80.18238269660014,-0.2967688659877634,77.83213588169643,0.009560806545059907
2016-06-17,8170.2001953125,8195.25,8135.7998046875,8176.64990234375,166600.0,0.003617626792678852,0.03853384560076907,8152.842634070637,8076.97794191186,75.86469215877696,-0.5809165198064253,78.56427873883929,0.009615955161528855
2016-06-20,8238.5,8244.150390625,8107.35009765625,8115.75,168600.0,0.008359624373303065,0.039191763966844845,8166.020705182308,8088.964312884804,77.05639229750432,-0.5536616749176162,82.67145647321429,0.010034770464673702
2016-06-21,8219.900390625,8257.25,8202.150390625,8255.400390625,137000.0,-0.002257645126540031,0.03918289964139384,8174.309895443199,8098.679622844312,75.63027259888713,-0.9292916388415214,82.66074916294643,0.010056174069605888
2016-06-22,8203.7001953125,8238.349609375,8153.25,8213.650390625,136100.0,-0.0019708505629796313,0.039164813769066366,8178.831483677919,8106.471059013377,72.36042466454182,-0.9001500197621981,83.40000697544643,0.01016614515278121
2016-06-23,8270.4501953125,8285.599609375,8188.2998046875,8201.150390625,154100.0,0.008136572328440339,0.03199385692194644,8192.926679683089,8118.635203024844,74.2914766582453,-0.6190866094949135,86.62496512276786,0.010474032619392943
2016-06-24,8088.60009765625,8100.7001953125,7927.0498046875,8029.10009765625,297600.0,-0.021987932139331257,0.03490973687761186,8176.876427044712,8116.407405776745,60.46902126796704,1.0564389228565374,107.67853655133929,0.013312382272742127
2016-06-27,8094.7001953125,8120.64990234375,8039.35009765625,8039.35009765625,162500.0,0.0007541598771854119,0.03321182882672469,8164.233923690255,8114.797473858948,49.43644983130707,-0.4799119434332328,106.77849469866071,0.013191161145226142
2016-06-28,8127.85009765625,8146.35009765625,8086.85009765625,8096.0498046875,170400.0,0.004095260052119798,0.033355969743053965,8158.636409683118,8115.765442960704,42.87096672241387,-0.31218231175577754,108.39630998883929,0.013336406145100597
2016-06-29,8204.0,8212.400390625,8157.64990234375,8173.10009765625,147000.0,0.009369009200318468,0.03457365324486493,8165.615426014626,8122.3082711515735,43.30715486305235,-0.6695636563715083,108.09636579241071,0.01317605628868975
2016-06-30,8287.75,8308.150390625,8242.099609375,8260.25,279400.0,0.010208434909800168,0.03596709879509498,8184.405366024839,8134.575253287722,49.830112737116906,1.431765809439339,108.19642857142857,0.013054982181102057
2016-07-01,8328.349609375,8356.75,8308.650390625,8313.0498046875,165500.0,0.00489874928358125,0.03598469745218083,8206.550639768227,8148.94196485775,57.60867491047793,-0.33941846730008995,105.54286411830357,0.012672722576330946
2016-07-04,8370.7001953125,8398.4501953125,8364.7001953125,8376.75,154200.0,0.005085111447510116,0.03634152122897077,8231.804422885793,8165.382333755206,66.42208913058676,-0.5756038391010346,105.87503487723214,0.012648288961121914
2016-07-05,8335.9501953125,8381.4501953125,8319.9501953125,8379.2998046875,139000.0,-0.0041513850919495665,0.03649888262358914,8247.826852280563,8178.026841446894,69.80001083366915,-0.8393001327952041,102.81431361607143,0.012333844517675541
2016-07-07,8337.900390625,8361.9501953125,8317.7001953125,8342.0,155500.0,0.00023394997172565546,0.035617809295314766,8261.684321816729,8189.877875727132,71.80644608959665,-0.42114426523760995,96.53578404017857,0.011577948826148347
2016-07-08,8323.2001953125,8353.2998046875,8287.5498046875,8350.0,137900.0,-0.0017630571995113087,0.03565247999507963,8271.148303567259,8199.760203993965,71.38809957329431,-0.7815130741292585,96.98577008928571,0.011652461530831208
2016-07-11,8467.900390625,8475.25,8407.0498046875,8413.349609375,149800.0,0.017385163388715874,0.03876688518635875,8301.41785870432,8219.634731863593,81.78312684072807,-0.4640447956822148,98.07502092633929,0.011581976216314533
2016-07-12,8521.0498046875,8526.599609375,8479.2001953125,8502.599609375,183600.0,0.006276575256050743,0.03905818215421751,8335.20739195562,8241.974567391886,93.23282456373454,0.30443466499992095,98.33213588169643,0.011539908595253499
2016-07-13,8519.5,8550.25,8493.5498046875,8540.4501953125,195500.0,-0.00018187954806314632,0.03837481747376559,8363.560103086571,8262.542912990739,101.01719009583212,0.5232012995765385,96.30360630580357,0.011303903551359067
2016-07-14,8565.0,8571.400390625,8500.7001953125,8515.75,153900.0,0.005340689007570898,0.038744070769786323,8394.550858493578,8284.958146694356,109.59271179922143,-0.4221436392137397,94.40363420758929,0.011022023842100326
2016-07-15,8541.400390625,8594.7998046875,8510.0498046875,8565.4501953125,221700.0,-0.0027553542761237226,0.03692397498981445,8417.143095461824,8303.962507750466,113.18058771135838,1.075457211069148,75.92860630580357,0.00888947980815212
2016-07-18,8508.7001953125,8587.099609375,8494.349609375,8564.0498046875,164300.0,-0.003828434895569499,0.03624434510495065,8431.228803793621,8319.13464865892,112.0941551347023,-0.21047264250961814,76.74647739955357,0.00901976513896138
2016-07-19,8528.5498046875,8540.0498046875,8476.7001953125,8514.2998046875,167900.0,0.0023328603569714446,0.03613872667818806,8446.201266065436,8334.652930561291,111.54833550414514,-0.12889594359281342,77.02144949776786,0.009031013626189412
2016-07-20,8565.849609375,8569.900390625,8512.5498046875,8515.4501953125,160300.0,0.004373522526303297,0.03542953493268209,8464.608704117509,8351.784792882814,112.8239112346946,-0.33081437660346213,75.07861328125,0.008764876422658562
2016-07-21,8510.099609375,8585.25,8503.4501953125,8582.7001953125,150000.0,-0.006508402848794281,0.03595155478794963,8471.60730512576,8363.515736112724,108.09156901303686,-0.5887225490787424,73.48214285714286,0.00863469832670261
2016-07-22,8541.2001953125,8548.9501953125,8489.7998046875,8519.650390625,143200.0,0.003654550165692383,0.03608304001387507,8482.313903874154,8376.6816212929,105.6322825812531,-0.7272193543068528,72.77859933035714,0.008520886721552177
2016-07-25,8635.650390625,8641.150390625,8517.2001953125,8519.9501953125,150000.0,0.011058187743255843,0.03685194002426551,8505.904133086293,8395.869990022333,110.03414306396007,-0.5321903376826943,76.625,0.008873101218083738
2016-07-26,8590.650390625,8644.900390625,8577.150390625,8633.75,154800.0,-0.005210956669673972,0.030029159049188264,8518.942019086531,8410.301995958747,108.64002312778393,-0.3740157532462927,77.07142857142857,0.008971547562398399
2016-07-27,8615.7998046875,8665.0,8572.0498046875,8599.400390625,184100.0,0.0029275331807177007,0.030162096853589143,8533.843217088941,8425.527795372967,108.31542171597357,0.4863427313081907,80.55001395089286,0.00934910464227232
2016-07-28,8666.2998046875,8674.7001953125,8625.25,8636.9501953125,233500.0,0.005861324676151858,0.03045219300264056,8554.221153894414,8443.366815807749,110.85433808666494,1.7024539720812129,80.06075613839286,0.009238170608301474
2016-07-29,8638.5,8670.349609375,8631.150390625,8668.2998046875,157000.0,-0.003207805558776422,0.029152148150305073,8567.187130353941,8457.824169965683,109.36296038825822,-0.35250092410821887,72.0,0.008334780343809689
2016-08-01,8636.5498046875,8711.2998046875,8590.5,8654.2998046875,188400.0,-0.00022575624385023918,0.02730726211745414,8577.858311115067,8471.065687542037,106.79262357303014,0.8064794398855133,76.43575613839286,0.008850265194662253
2016-08-02,8622.900390625,8687.2001953125,8611.400390625,8647.4501953125,169400.0,-0.001580424402241265,0.026910714615170625,8584.787861860787,8482.31473332871,102.47312853207586,0.0540805385015756,77.80001395089286,0.009022487843588995
2016-08-03,8544.849609375,8635.4501953125,8529.599609375,8635.2001953125,163000.0,-0.009051569392458547,0.02793311853574627,8578.643515285585,8486.947720789523,91.69579449606135,-0.24558019622643792,80.31075613839286,0.009398732547648322
2016-08-04,8551.099609375,8601.400390625,8518.150390625,8599.9501953125,164700.0,0.0007314347572768831,0.027632591441168586,8574.405991276624,8491.70044812483,82.7055431517947,-0.19779481622564368,80.20361328125,0.00937933329572243
2016-08-05,8683.150390625,8689.400390625,8590.150390625,8600.2001953125,157900.0,0.015442549763450941,0.03165403166046834,8591.135898944569,8505.88395794665,85.25194099791952,-0.5296637229658517,83.45724051339286,0.009611401019093226
2016-08-08,8711.349609375,8723.5,8697.599609375,8712.849609375,172600.0,0.0032475792173825013,0.03177130970618551,8609.63031600485,8521.105655625988,88.52466037886188,0.034369976997479915,81.81438337053571,0.009391700142821558
2016-08-09,8678.25,8728.349609375,8638.2001953125,8727.7998046875,200100.0,-0.003799596028080332,0.02686278363034283,8620.187190499928,8532.747407770394,87.43978272953427,1.131988716540834,84.15715680803571,0.00969748011500426
2016-08-10,8575.2998046875,8690.099609375,8564.599609375,8686.7001953125,173600.0,-0.011863013316336768,0.028687015048089785,8613.2814388175,8535.899795793324,77.38164302417499,0.08783673969022845,87.27859933035714,0.010177906466039614
2016-08-11,8592.150390625,8601.150390625,8540.0498046875,8572.7998046875,189200.0,0.00196501420606765,0.02875366121086798,8610.030508318787,8540.066945468709,69.96356285007823,0.6739841089225996,87.41789899553571,0.010174158391235614
2016-08-16,8642.5498046875,8682.349609375,8600.4501953125,8670.25,224800.0,0.0058657509204553815,0.02885579851285714,8615.03347700074,8547.6590088467,67.37446815403928,2.1439719078715096,85.00711495535714,0.009835883723719062
2016-08-17,8624.0498046875,8667.099609375,8603.599609375,8639.7998046875,174100.0,-0.0021405719860551065,0.028803596634016715,8616.420604339473,8553.318097376605,63.102506962868574,0.007125260957445177,84.70354352678571,0.009821782740719575
2016-08-18,8673.25,8690.7001953125,8645.0498046875,8648.849609375,164300.0,0.0057049989769026865,0.029112493514503106,8625.163588299563,8562.202684930333,62.96090336923044,-0.39506419317112235,82.82498604910714,0.00954947523121173
2016-08-19,8666.900390625,8696.599609375,8647.099609375,8694.2998046875,191900.0,-0.0007320911278931863,0.02902810704483495,8631.584634818822,8569.95867104023,61.62596377859336,0.6896010832018385,82.15352957589286,0.009478997781578114
2016-08-22,8629.150390625,8684.849609375,8614.0,8667.0,152300.0,-0.0043556517669032235,0.029025419921731386,8631.210135711703,8574.34355721073,56.86657850097254,-0.9681683419286033,84.41427176339286,0.009782454580360932
2016-08-23,8632.599609375,8642.150390625,8580.0,8628.349609375,187500.0,0.0003997170745508871,0.028289140455841626,8631.423900890853,8578.659106795782,52.76479409507192,0.4318214870485064,80.22502790178571,0.009293264084049648
2016-08-24,8650.2998046875,8661.0498046875,8620.900390625,8648.5,149600.0,0.0020503899304304962,0.02812692357303912,8634.327886092435,8583.966151339793,50.361734752641496,-1.229128618573814,77.67857142857143,0.008979870430210788
2016-08-25,8592.2001953125,8683.0498046875,8583.650390625,8668.849609375,213100.0,-0.006716485056797228,0.026719870602917795,8627.846702891562,8584.576115235559,43.270587656003045,1.3874612971734661,77.2177734375,0.008986961625920492
2016-08-26,8572.5498046875,8622.9501953125,8547.5498046875,8614.349609375,147500.0,-0.0022870033493540554,0.026306421268264664,8619.339487778847,8583.685230473104,35.65425730574316,-1.2710236487563549,76.65708705357143,0.008942157094456898
2016-08-29,8607.4501953125,8622.0,8543.75,8583.75,129700.0,0.004071179686342186,0.026458115077565326,8617.510365860147,8585.445684132454,32.064681727693824,-1.8798225130364106,72.36774553571429,0.008407570638645667
2016-08-30,8744.349609375,8750.599609375,8642.25,8646.75,150200.0,0.015904758198549196,0.030309042542659457,8637.024095638888,8597.216877041856,39.80721859703226,-0.9735354288333267,79.71058872767857,0.00911566809293846
2016-08-31,8786.2001953125,8819.2001953125,8754.0498046875,8754.0498046875,362200.0,0.00478601471887985,0.030516454254043972,8659.974264826633,8611.216226951232,48.75803787540099,3.722464884768637,78.61781529017857,0.008947874341870986
2016-09-01,8774.650390625,8813.25,8759.9501953125,8793.599609375,238900.0,-0.0013145392127147382,0.030543919651860103,8677.616745723366,8623.32293020817,54.29381551519509,1.0715337668553797,73.46065848214286,0.008371918562206147
2016-09-02,8809.650390625,8824.099609375,8768.2001953125,8796.349609375,191500.0,0.0039887629069979,0.030762696824828743,8697.929614174327,8637.125459306275,60.80415486805214,0.09486883577035031,73.08914620535714,0.0082964865760322
2016-09-06,8943.0,8950.849609375,8848.4501953125,8852.7001953125,195600.0,0.015136765190694401,0.03306862966480549,8735.632750462355,8659.783585077068,75.84916538528705,0.14699574830805748,76.73200334821429,0.00858011890285299
2016-09-07,8917.9501953125,8968.7001953125,8913.349609375,8968.7001953125,290100.0,-0.002801051625573092,0.03317898674331431,8763.681588136113,8678.907625680791,84.77396245532145,1.7681745381074814,76.14990234375,0.008538946806831945
2016-09-08,8952.5,8960.349609375,8896.0,8915.5,217200.0,0.0038741867728371293,0.029620637084087072,8792.730574580657,8699.174304450362,93.55627013029516,0.372527687001387,75.98556082589286,0.008487635948158935
2016-09-09,8866.7001953125,8939.150390625,8858.7001953125,8934.2998046875,175900.0,-0.009583893290980194,0.030962661079224355,8804.110516233019,8711.583956817916,92.52655941510238,-0.37168572189040816,79.14983258928571,0.008926639092988542
2016-09-12,8715.599609375,8746.9501953125,8699.400390625,8732.9501953125,184500.0,-0.017041355026008564,0.03513768962599531,8790.493453638153,8711.881419823188,78.61203381496489,-0.22319364581818876,86.03913225446429,0.00987185461823139
2016-09-14,8726.599609375,8739.849609375,8688.900390625,8710.650390625,184300.0,0.0012621047883116798,0.03309862619212275,8780.663631443012,8712.97168072559,67.69195071742251,-0.22216633490766238,85.23904854910714,0.009767727679121967
2016-09-15,8742.5498046875,8751.9501953125,8704.349609375,8743.849609375,145400.0,0.001827767518446155,0.03309076168777795,8774.79996578791,8715.162698718894,59.63726706901616,-0.8597183466802995,85.77127511160714,0.009810784842840595
2016-09-16,8779.849609375,8847.650390625,8750.5,8780.849609375,265800.0,0.004266467508998506,0.03284500297186514,8775.576834032125,8719.954414571826,55.62241946029826,1.214719595003083,86.17850167410714,0.009815487224529101
2016-09-19,8808.400390625,8824.2998046875,8774.2001953125,8788.4501953125,131700.0,0.003251853109136782,0.03293610056515113,8780.626611969741,8726.506085891686,54.12052607805526,-1.0922773918116075,84.37130301339286,0.009578504526564363
2016-09-20,8775.900390625,8816.4501953125,8759.2998046875,8816.099609375,136500.0,-0.0036896597064991488,0.0326474087158698,8779.899500993595,8730.164984058303,49.73451693529205,-0.9384749480940008,82.86418805803571,0.009442243458751736
2016-09-21,8777.150390625,8826.849609375,8757.2998046875,8790.2998046875,148800.0,0.0001424355273373923,0.03263951020344759,8779.476560936873,8733.645438076928,45.831122859945026,-0.7277446447994733,77.60707310267857,0.0088419440990292
2016-09-22,8867.4501953125,8893.349609375,8837.7998046875,8873.349609375,172800.0,0.010288054854791007,0.03394421889956552,8793.01096622584,8743.557042731885,49.45392349395479,-0.3131360602941794,80.560546875,0.009084973143416787
2016-09-23,8831.5498046875,8885.2001953125,8820.2998046875,8880.75,185900.0,-0.00404855847332275,0.034182466977587304,8798.940018297017,8750.075111049904,48.86490724711257,-0.12649539780864075,81.38916015625,0.00921572792501847
2016-09-26,8723.0498046875,8809.5498046875,8715.099609375,8807.900390625,164000.0,-0.012285499419638857,0.03626527879111069,8787.264600818376,8748.073212061789,39.19138875658791,-0.4541252274780439,85.71421595982143,0.009826175234464583
